FILENAME	SEQ	COMPOUND_NAME	MOLECULEMASS	INSTRUMENT	IONSOURCE	EXTRACTSCAN	SMILES	INCHI	INCHIAUX	CHARGE	IONMODE	PUBMED	ACQUISITION	EXACTMASS	DATACOLLECTOR	ADDUCT	INTEREST	LIBQUALITY	GENUS	SPECIES	STRAIN	CASNUMBER	PI
6_7_dihydroflavopereirine.mgf	*..*	6,7-dihydroflavopereirine	249.1386	qTof	LC-ESI	41	CCC1=C[N+](CC2)=C(C=C1)C3=C2C4=CC=CC=C4[N-]3	InChI=1S/C17H16N2/c1-2-12-7-8-16-17-14(9-10-19(16)11-12)13-5-3-4-6-15(13)18-17/h3-8,11H,2,9-10H2,1H3	N/A	1	Positive	N/A	Isolated	248.1313	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	42281-83-4	Mehdi Beniddir
6-7-didehydroleuconoxine.mgf	*..*	6,7-didehydroleuconoxine	309.1594	qTof	LC-ESI	39	CC[C@]1(CCC2=O)CCCN3C(C=C4C5=CC=CC=C5N2C413)=O	InChI=1S/C19H20N2O2/c1-2-18-9-5-11-20-17(23)12-14-13-6-3-4-7-15(13)21(19(14,18)20)16(22)8-10-18/h3-4,6-7,12H,2,5,8-11H2,1H3/t18-,19?/m1/s1	N/A	1	Positive	N/A	Isolated	308.1525	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
6oxosilicine.mgf	*..*	6-oxosilicine	311.1756	qTof	LC-ESI	40	CN1C[C@@]2([H])C(C3=C(C(C[C@@]2([H])[C@@H](CC)C1)=O)NC4=CC=CC=C43)=O	InChI=1S/C19H22N2O2/c1-3-11-9-21(2)10-14-13(11)8-16(22)18-17(19(14)23)12-6-4-5-7-15(12)20-18/h4-7,11,13-14,20H,3,8-10H2,1-2H3/t11-,13-,14+/m0/s1	N/A	1	Positive	N/A	Isolated	310.1681	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
9MeO_ellipticine.mgf	*..*	9-methoxyellipticine	277.1343	qTof	LC-ESI	42	CC1=C2C=CN=CC2=C(C)C3=C1NC4=CC=CC(OC)=C43	InChI=1S/C18H16N2O/c1-10-13-9-19-8-7-12(13)11(2)18-16(10)17-14(20-18)5-4-6-15(17)21-3/h4-9,20H,1-3H3	N/A	1	Positive	N/A	Isolated	276.12626	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
acetoxyreserpiline.mgf	*..*	Acetoxyreserpiline	471.2116	qTof	LC-ESI	43	C[C@@]1([H])[C@]2([H])CN3CCC4(OC(C)=O)C5=CC(OC)=C(OC)C=C5N=C4[C@@]3([H])C[C@]2([H])C(C(OC)=O)=CO1	InChI=1S/C25H30N2O7/c1-13-16-11-27-7-6-25(34-14(2)28)18-9-21(30-3)22(31-4)10-19(18)26-23(25)20(27)8-15(16)17(12-33-13)24(29)32-5/h9-10,12-13,15-16,20H,6-8,11H2,1-5H3/t13-,15-,16-,20+,25?/m0/s1	N/A	1	Positive	N/A	Isolated	470.2053	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Acetyl_splendoline.mgf	*..*	Acetyl-splendoline	413.2071	qTof	LC-ESI	45	C[C@H]1OC[C@@]2([H])[C@]3([H])N(C(C(O)C(C)=O)=O)C4=CC=CC=C4[C@]35[C@]6(O)C[C@@]2([H])[C@@]1([H])CN6CC5	InChI=1S/C23H28N2O5/c1-12(26)19(27)21(28)25-18-6-4-3-5-17(18)22-7-8-24-10-15-13(2)30-11-16(20(22)25)14(15)9-23(22,24)29/h3-6,13-16,19-20,27,29H,7-11H2,1-2H3/t13-,14+,15+,16-,19?,20+,22+,23-/m1/s1	N/A	1	Positive	N/A	Isolated	412.1998	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
acetyl-epi-voacangarine.mgf	*..*	Acetyl-epi-voacangarine	427.2217	qTof	LC-ESI	44	COC([C@@]12CC3C[C@@H](C1[N@@](CCC4=C2NC5=C4C=C(OC)C=C5)C3)[C@H](OC(C)=O)C)=O	InChI=1S/C24H30N2O5/c1-13(31-14(2)27)18-9-15-11-24(23(28)30-4)21-17(7-8-26(12-15)22(18)24)19-10-16(29-3)5-6-20(19)25-21/h5-6,10,13,15,18,22,25H,7-9,11-12H2,1-4H3/t13-,15?,18-,22?,24-/m1/s1	N/A	1	Positive	N/A	Isolated	426.2154	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
afrocurarine.mgf	*..*	Afrocurarine	291.1675	qTof	LC-ESI	46	CCC1=C[N+]2=C(C=C1C3=CN4[C@H]5[C@@H]([C@H]3O)[C@H]\6C[C@H]7[C@@]5(CC[N+]7(C/C6=C\C)C)C8=CC=CC=C84)C9=C(CC2)C1=CC=CC=C1N9	InChI=1S/C39H41N4O/c1-4-23-20-41-16-14-26-25-10-6-8-12-31(25)40-36(26)33(41)18-27(23)29-21-42-32-13-9-7-11-30(32)39-15-17-43(3)22-24(5-2)28(19-34(39)43)35(37(29)44)38(39)42/h5-13,18,20-21,28,34-35,37-38,44H,4,14-17,19,22H2,1-3H3/q+1/p+1/b24-5+/t28-,34-,35+,37-,38-,39+,43?/m0/s1	N/A	2	Positive	N/A	Isolated	582.3358	Sarah Szwarc	M2+	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Ajmaline.mgf	*..*	Ajmaline	327.2067	qTof	LC-ESI	47	CC[C@H]1[C@@H]2C[C@@]3([H])[C@]([C@@]4([C@H](O)[C@H]52)C[C@@H]5N3[C@@H]1O)([H])N(C)C6=C4C=CC=C6	InChI=1S/C20H26N2O2/c1-3-10-11-8-14-17-20(12-6-4-5-7-13(12)21(17)2)9-15(16(11)18(20)23)22(14)19(10)24/h4-7,10-11,14-19,23-24H,3,8-9H2,1-2H3/t10-,11-,14-,15-,16-,17-,18+,19+,20+/m0/s1	N/A	1	Positive	N/A	Isolated	326.1994	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
Akagerine.mgf	*..*	Akagerine	325.1911	qTof	LC-ESI	48	O[C@@H](C[C@H](/C(C=O)=C\C)C1)N2C([C@@]1([H])N(CC3)C)=C3C4=CC=CC=C24	InChI=1S/C20H24N2O2/c1-3-13(12-23)14-10-18-20-16(8-9-21(18)2)15-6-4-5-7-17(15)22(20)19(24)11-14/h3-7,12,14,18-19,24H,8-11H2,1-2H3/b13-3-/t14-,18?,19+/m1/s1	N/A	1	Positive	N/A	Isolated	324.1838	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	56519-07-4	Mehdi Beniddir
Akuammicine.mgf	*..*	Akuammicine	323.1754	qTof	LC-ESI	49	O=C(OC)C1=C2NC3=CC=CC=C3[C@]24[C@@H]5C[C@@]1([H])/C(CN5CC4)=C\C	InChI=1S/C20H22N2O2/c1-3-12-11-22-9-8-20-14-6-4-5-7-15(14)21-18(20)17(19(23)24-2)13(12)10-16(20)22/h3-7,13,16,21H,8-11H2,1-2H3/b12-3-/t13-,16-,20+/m0/s1	N/A	1	Positive	N/A	Isolated	322.1681	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	639-43-0	Mehdi Beniddir
Akuammidine.mgf	*..*	Akuammidine	353.186	qTof	LC-ESI	50	C/C=C(C1)\[C@@H]2C[C@@](N1[C@H](C2(CO)C(OC)=O)C3)([H])C4=C3C5=CC=CC=C5N4	InChI=1S/C21H24N2O3/c1-3-12-10-23-17-9-15(12)21(11-24,20(25)26-2)18(23)8-14-13-6-4-5-7-16(13)22-19(14)17/h3-7,15,17-18,22,24H,8-11H2,1-2H3/b12-3-/t15-,17-,18-,21?/m0/s1	N/A	1	Positive	N/A	Isolated	352.1787	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	639-36-1	Mehdi Beniddir
Akuammigine.mgf	*..*	Akuammigine	353.186	qTof	LC-ESI	51	O=C(OC)C1=CO[C@@H](C)[C@@](C2)([H])[C@]1([H])C[C@](N2CC3)([H])C4=C3C5=C(N4)C=CC=C5	InChI=1S/C21H24N2O3/c1-12-16-10-23-8-7-14-13-5-3-4-6-18(13)22-20(14)19(23)9-15(16)17(11-26-12)21(24)25-2/h3-6,11-12,15-16,19,22H,7-10H2,1-2H3/t12-,15-,16-,19+/m0/s1	N/A	1	Positive	N/A	Isolated	352.1787	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	642-17-1	Mehdi Beniddir
Akuammiline.mgf	*..*	Akuammiline	395.1965	qTof	LC-ESI	52	[H][C@]1(C[C@@H]/2C3(COC(C)=O)C(OC)=O)C([C@@]43CCN1CC2=C\C)=NC5=C4C=CC=C5	InChI=1S/C23H26N2O4/c1-4-15-12-25-10-9-22-16-7-5-6-8-18(16)24-20(22)19(25)11-17(15)23(22,21(27)28-3)13-29-14(2)26/h4-8,17,19H,9-13H2,1-3H3/b15-4-/t17-,19-,22+,23?/m0/s1	N/A	1	Positive	N/A	Isolated	394.1893	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	1897-26-3	Mehdi Beniddir
Akuammine.mgf	*..*	Akuammine	383.1965	qTof	LC-ESI	53	OC1=CC2=C(N(C)[C@]3(OC[C@]45C(OC)=O)[C@@]24CCN6[C@@]3([H])C[C@H]5/C(C6)=C\C)C=C1	InChI=1S/C22H26N2O4/c1-4-13-11-24-8-7-21-16-9-14(25)5-6-17(16)23(2)22(21)18(24)10-15(13)20(21,12-28-22)19(26)27-3/h4-6,9,15,18,25H,7-8,10-12H2,1-3H3/b13-4-/t15-,18-,20-,21-,22+/m0/s1	N/A	1	Positive	N/A	Isolated	382.1893	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	3512-87-6	Mehdi Beniddir
Alloyohimbine.mgf	*..*	Alloyohimbine	355.2016	qTof	LC-ESI	54	[H][C@](N1CC2)(C[C@@]([C@@H](C(OC)=O)[C@@H](O)CC3)([H])[C@@]3([H])C1)C4=C2C5=C(N4)C=CC=C5	InChI=1S/C21H26N2O3/c1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2-5,12,15,17-19,22,24H,6-11H2,1H3/t12-,15+,17+,18+,19-/m1/s1	N/A	1	Positive	N/A	Isolated	354.1943	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	522-94-1	Mehdi Beniddir
Alpha_colubrine.mgf	*..*	Alpha-colubrine	365.186	qTof	LC-ESI	56	O=C1C[C@@]2([H])[C@@]([C@@]3([H])C[C@@H]4N(CC5)CC3=CCO2)([H])[C@@]6([H])[C@]45C7=CC=C(OC)C=C7N61	InChI=1S/C22H24N2O3/c1-26-13-2-3-15-16(8-13)24-19(25)10-17-20-14-9-18-22(15,21(20)24)5-6-23(18)11-12(14)4-7-27-17/h2-4,8,14,17-18,20-21H,5-7,9-11H2,1H3/t14-,17-,18-,20-,21-,22+/m0/s1	N/A	1	Positive	N/A	Isolated	364.1787	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	509-44-4	Mehdi Beniddir
Alpha_methylyohimbine.mgf	*..*	Alpha-methylyohimbine	369.2173	qTof	LC-ESI	57	[H][C@](N1CC2)(C[C@@]([C@H](C(OC)=O)[C@@H](O)CC3)([H])[C@@]3([H])C1)C4=C2C5=CC(C)=CC=C5N4	InChI=1S/C22H28N2O3/c1-12-3-5-17-16(9-12)14-7-8-24-11-13-4-6-19(25)20(22(26)27-2)15(13)10-18(24)21(14)23-17/h3,5,9,13,15,18-20,23,25H,4,6-8,10-11H2,1-2H3/t13-,15+,18+,19+,20?/m1/s1	N/A	1	Positive	N/A	Isolated	368.21	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
alphayohimbine.mgf	*..*	Alpha-yohimbine	355.2038	qTof	LC-ESI	55	COC([C@@H]1[C@H](CC[C@@]2([H])CN3CCC4=C([C@]3([H])C[C@]12[H])NC5=C4C=CC=C5)O)=O	InChI=1S/C21H26N2O3/c1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2-5,12,15,17-19,22,24H,6-11H2,1H3/t12-,15+,17+,18+,19+/m1/s1	N/A	1	Positive	N/A	Isolated	354.1943	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
alstofolinine-A.mgf	*..*	Alstofolinine A	297.1589	qTof	LC-ESI	58	CN1[C@@]2([H])CC(C3=CC=CC=C3N4C)=C4[C@]1([H])C[C@]5([H])[C@@]2([H])COC5=O	InChI=1S/C18H20N2O2/c1-19-15-7-11-10-5-3-4-6-14(10)20(2)17(11)16(19)8-12-13(15)9-22-18(12)21/h3-6,12-13,15-16H,7-9H2,1-2H3/t12-,13-,15+,16+/m1/s1	N/A	1	Positive	N/A	Isolated	296.1525	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	466-85-4	Beniddir/Le Pogam
alstolactone.mgf	*..*	Alstolactone	323.1747	qTof	LC-ESI	59	C/C=C1C(OC[C@@]([C@@]/1([H])C2)([H])[C@@](C3)([H])N[C@]2([H])C4=C3C5=CC=CC=C5N4C)=O	InChI=1S/C20H22N2O2/c1-3-11-13-8-17-19-14(12-6-4-5-7-18(12)22(19)2)9-16(21-17)15(13)10-24-20(11)23/h3-7,13,15-17,21H,8-10H2,1-2H3/b11-3+/t13-,15+,16-,17-/m0/s1	N/A	1	Positive	N/A	Isolated	322.1681	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
alstonerine.mgf	*..*	Alstonerine	337.1906	qTof	LC-ESI	60	CC(C1=COC[C@]2([H])[C@@]1([H])C[C@@]3([H])C4=C(C5=CC=CC=C5N4C)C[C@]2([H])N3C)=O	InChI=1S/C21H24N2O2/c1-12(24)16-10-25-11-17-14(16)8-20-21-15(9-19(17)22(20)2)13-6-4-5-7-18(13)23(21)3/h4-7,10,14,17,19-20H,8-9,11H2,1-3H3/t14-,17+,19-,20-/m0/s1	N/A	1	Positive	N/A	Isolated	336.1838	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
alstonine.mgf	*..*	Alstonine	349.1545	qTof	LC-ESI	62	C[C@H]1[C@@H]2CN3C=CC4=C5C=CC=CC5=NC4=C3C[C@@H]2C(=CO1)C(=O)OC	InChI=1S/C21H20N2O3/c1-12-16-10-23-8-7-14-13-5-3-4-6-18(13)22-20(14)19(23)9-15(16)17(11-26-12)21(24)25-2/h3-8,11-12,15-16H,9-10H2,1-2H3/t12-,15-,16-/m0/s1	N/A	1	Positive	N/A	Isolated	348.1473	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
alstonine-6-methylpropionate.mgf	*..*	Alstonine-6-methylpropionate	435.19	qTof	LC-ESI	61	O=C(C1=CO[C@@H](C)[C@@]2([H])C[N+](C=C(CCC(OC)=O)C3=C4NC5=C3C=CC=C5)=C4C[C@@]21[H])OC	InChI=1S/C25H26N2O5/c1-14-18-12-27-11-15(8-9-22(28)30-2)23-16-6-4-5-7-20(16)26-24(23)21(27)10-17(18)19(13-32-14)25(29)31-3/h4-7,11,13-14,17-18H,8-10,12H2,1-3H3/p+1/t14-,17-,18+/m0/s1	N/A	1	Positive	N/A	Isolated	435.1914	Sarah Szwarc	M+	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
alstophylline.mgf	*..*	Alstophylline	367.2008	qTof	LC-ESI	63	O=C(C)C1=COC[C@@]([C@@]1([H])C2)([H])[C@@](C3)([H])N(C)[C@]2([H])C4=C3C(C=C5)=C(C=C5OC)N4C	InChI=1S/C22H26N2O3/c1-12(25)17-10-27-11-18-15(17)8-21-22-16(9-20(18)23(21)2)14-6-5-13(26-4)7-19(14)24(22)3/h5-7,10,15,18,20-21H,8-9,11H2,1-4H3/t15-,18+,20-,21-/m0/s1	N/A	1	Positive	N/A	Isolated	366.1943	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Andrangine.mgf	*..*	Andrangine	297.1968	qTof	LC-ESI	64	CC[C@]12CC[C@]34[C@H]1N(C[C@@H]5[C@H]2O5)CC[C@H]3C6=CC=CC=C6N4	InChI=1S/C19H24N2O/c1-2-18-8-9-19-13(12-5-3-4-6-14(12)20-19)7-10-21(17(18)19)11-15-16(18)22-15/h3-6,13,15-17,20H,2,7-11H2,1H3/t13-,15+,16+,17-,18+,19+/m0/s1	N/A	1	Positive	N/A	Isolated	296.1889	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
andranginine.mgf	*..*	Andranginine	335.1754	qTof	LC-ESI	65	O=C([C@@]12[C@](C3=CCC2)([H])N(CC=C3)CCC4=C1NC5=CC=CC=C54)OC	InChI=1S/C21H22N2O2/c1-25-20(24)21-11-4-6-14-7-5-12-23(19(14)21)13-10-16-15-8-2-3-9-17(15)22-18(16)21/h2-3,5-9,19,22H,4,10-13H2,1H3/t19-,21-/m1/s1	N/A	1	Positive	N/A	Isolated	334.1681	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
angustilobineB.mgf	*..*	Angustilobine B	339.1704	qTof	LC-ESI	66	COC([C@@]12COCC=C3CN(Cc(c2[nH]4)c5c4cccc5)CC[C@]13[H])=O	InChI=1S/C20H22N2O3/c1-24-19(23)20-12-25-9-7-13-10-22(8-6-16(13)20)11-15-14-4-2-3-5-17(14)21-18(15)20/h2-5,7,16,21H,6,8-12H2,1H3/t16-,20-/m0/s1	N/A	1	Positive	N/A	Isolated	338.163	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
angustilongineA.mgf	*..*	Angustilongine A	707.4141	qTof	LC-ESI	67	CN([C@@]([C@@]1([H])[C@@]([C@@]([C@H](C)C2=C(OC)C=C3C([C@@]4([C@@H]5C(OC)=O)C([C@@](C[C@]5([H])/C(C6)=C\C)([H])N6CC4)N3C)=C2)([H])[C@@H](O)OC1)([H])C7)([H])C8)[C@]7([H])C9=C8C%10=CC=CC=C%10N9C	InChI=1S/C43H54N4O5/c1-8-23-20-47-14-13-43-30-15-25(36(50-6)19-33(30)46(5)40(43)35(47)16-26(23)38(43)42(49)51-7)22(2)37-27-17-34-39-28(24-11-9-10-12-31(24)45(39)4)18-32(44(34)3)29(27)21-52-41(37)48/h8-12,15,19,22,26-27,29,32,34-35,37-38,40-41,48H,13-14,16-18,20-21H2,1-7H3/b23-8-/t22-,26-,27-,29-,32+,34+,35+,37+,38?,40?,41+,43+/m1/s1	N/A	1	Positive	N/A	Isolated	706.4094	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
angustilongineB.mgf	*..*	Angustilongine B	675.386	qTof	LC-ESI	68	CN([C@@]([C@@]1([H])[C@@]([C@@]2([H])[C@@](OC(C=C3C(C4([C@]5([H])C(OC)=O)[C@@]([C@@](C[C@]5([H])/C(C6)=C\C)([H])N6CC4)([H])N3C)=C7)=C7[C@H]2C)([H])OC1)([H])C8)([H])C9)[C@]8([H])C%10=C9C%11=CC=CC=C%11N%10C	InChI=1S/C42H50N4O4/c1-7-22-19-46-13-12-42-29-14-24-21(2)36-26-16-33-38-27(23-10-8-9-11-30(23)44(38)4)17-31(43(33)3)28(26)20-49-41(36)50-35(24)18-32(29)45(5)39(42)34(46)15-25(22)37(42)40(47)48-6/h7-11,14,18,21,25-26,28,31,33-34,36-37,39,41H,12-13,15-17,19-20H2,1-6H3/b22-7-/t21-,25-,26-,28-,31+,33+,34+,36+,37?,39?,41+,42?/m1/s1	N/A	1	Positive	N/A	Isolated	674.3832	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
angustilongineK.mgf	*..*	Angustilongine K	677.4045	qTof	LC-ESI	69	CN([C@@]([C@@](CO)([H])[C@@]([C@@](C(C)=O)([H])CC1=CC2=C(C3=C([C@@](C[C@]4([H])/C(C5)=C\C)([H])N5[C@H]([C@]4([H])CO)C3)N2C)C=C1OC)([H])C6)([H])C7)[C@]6([H])C8=C7C9=CC=CC=C9N8C	InChI=1S/C42H52N4O4/c1-7-23-19-46-37-17-31-29-18-40(50-6)24(13-35(29)45(5)42(31)39(46)14-27(23)32(37)20-47)12-26(22(2)49)28-15-38-41-30(16-36(43(38)3)33(28)21-48)25-10-8-9-11-34(25)44(41)4/h7-11,13,18,26-28,32-33,36-39,47-48H,12,14-17,19-21H2,1-6H3/b23-7-/t26-,27+,28-,32+,33+,36-,37-,38-,39-/m0/s1	N/A	1	Positive	N/A	Isolated	676.3989	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Angustine.mgf	*..*	Angustine	314.1288	qTof	LC-ESI	70	C=CC1=CN=CC(C2=O)=C1C=C(N2CC3)C4=C3C5=CC=CC=C5N4	InChI=1S/C20H15N3O/c1-2-12-10-21-11-16-15(12)9-18-19-14(7-8-23(18)20(16)24)13-5-3-4-6-17(13)22-19/h2-6,9-11,22H,1,7-8H2	N/A	1	Positive	N/A	Isolated	313.1215	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	40041-96-1	Mehdi Beniddir
angustoline.mgf	*..*	Angustoline	332.14	qTof	LC-ESI	71	CC(O)c1cncc2c1cc1-c3[nH]c4ccccc4c3CCn1c2=O	InChI=1S/C20H17N3O2/c1-11(24)15-9-21-10-16-14(15)8-18-19-13(6-7-23(18)20(16)25)12-4-2-3-5-17(12)22-19/h2-5,8-11,22,24H,6-7H2,1H3	N/A	1	Positive	N/A	Isolated	331.1321	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
anhydro_vinblastine_disulfate.mgf	*..*	Anhydro-vinblastine-disulfate	793.4163	qTof	LC-ESI	72	CCC1=CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC	InChI=1S/C46H56N4O8/c1-8-28-21-29-24-45(41(52)56-6,37-31(15-19-49(25-28)26-29)30-13-10-11-14-34(30)47-37)33-22-32-35(23-36(33)55-5)48(4)39-44(32)17-20-50-18-12-16-43(9-2,38(44)50)40(58-27(3)51)46(39,54)42(53)57-7/h10-14,16,21-23,29,38-40,47,54H,8-9,15,17-20,24-26H2,1-7H3	N/A	1	Positive	N/A	Isolated	792.4098	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Antirhine.mgf	*..*	Antirhine	297.1961	qTof	LC-ESI	73	C=C[C@@H](CO)[C@](CC1)([H])C[C@@](N1CC2)([H])C3=C2C4=C(N3)C=CC=C4	InChI=1S/C19H24N2O/c1-2-13(12-22)14-7-9-21-10-8-16-15-5-3-4-6-17(15)20-19(16)18(21)11-14/h2-6,13-14,18,20,22H,1,7-12H2/t13-,14-,18-/m0/s1	N/A	1	Positive	N/A	Isolated	296.1889	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	16049-28-8	Mehdi Beniddir
Apo-delta_14_vincamine.mgf	*..*	Apo-delta-14-vincamine	335.1763	qTof	LC-ESI	74	[H][C@]12[C@]3(CC)C=C(C(OC)=O)N4C5=CC=CC=C5C(CCN2CC=C3)=C41	InChI=1S/C21H22N2O2/c1-3-21-10-6-11-22-12-9-15-14-7-4-5-8-16(14)23(18(15)19(21)22)17(13-21)20(24)25-2/h4-8,10,13,19H,3,9,11-12H2,1-2H3/t19-,21+/m1/s1	N/A	1	Positive	N/A	Isolated	334.16813	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
Apparicine.mgf	*..*	Apparicine	265.1699	qTof	LC-ESI	75	C=C([C@]1([H])CCN(C2)C/C1=C/C)C3=C2C4=C(N3)C=CC=C4	InChI=1S/C18H20N2/c1-3-13-10-20-9-8-14(13)12(2)18-16(11-20)15-6-4-5-7-17(15)19-18/h3-7,14,19H,2,8-11H2,1H3/b13-3-/t14-/m0/s1	N/A	1	Positive	N/A	Isolated	264.1626	Alexander Fox Ramos	M+H	N/A	3	N/A	N/A	N/A	N/A	Mehdi Beniddir
arboflorine.mgf	*..*	Arboflorine	308.178	qTof	LC-ESI	76	C[C@H]1NC([C@@]2([H])[C@@]3([H])N(CCC4=C2NC5=C4C=CC=C5)CCC=C13)=O	InChI=1S/C19H21N3O/c1-11-12-6-4-9-22-10-8-14-13-5-2-3-7-15(13)21-17(14)16(18(12)22)19(23)20-11/h2-3,5-7,11,16,18,21H,4,8-10H2,1H3,(H,20,23)/t11-,16-,18+/m1/s1	N/A	1	Positive	N/A	Isolated	307.1685	Sarah Szwarc	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
arbolodinineA.mgf	*..*	Arbolodinine A	657.3432	qTof	LC-ESI	77	O=C(OC)[C@H]1[C@@]23NC4=CC=CC=C4[C@]25[C@]6([H])[C@@](CC(C7=[N+](CCC[C@]89CC[C@]%10%11[C@H](C([O-])=O)C9)[C@]8([H])[C@]%10(C%12=C(C=CC=C%12)N%11)C7)=CN6CC5)(C1)CC3	InChI=1S/C41H44N4O4/c1-49-33(48)28-21-37-13-15-41(28)38(25-7-2-4-9-29(25)43-41)16-18-44(34(37)38)23-24(19-37)31-22-39-26-8-3-5-10-30(26)42-40(39)14-12-36(20-27(40)32(46)47)11-6-17-45(31)35(36)39/h2-5	N/A	1	Positive	N/A	Isolated	656.3363	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
arbolodinineB.mgf	*..*	Arbolodinine B	615.3689	qTof	LC-ESI	78	O=C(OC)[C@H]1[C@@]23N(CC4=C5[C@@](C(C=CC=C6)=C6N5)(CC7)[C@](N7C/8)([H])C[C@@]4([H])C8=C/C)C9=CC=CC=C9[C@]2%10[C@]%11([H])[C@@](CCCN%11CC%10)(C1)CC3	InChI=1S/C40H46N4O2/c1-3-25-23-43-19-16-38-28-9-4-6-11-31(28)41-34(38)27(26(25)21-33(38)43)24-44-32-12-7-5-10-29(32)39-17-20-42-18-8-13-37(36(39)42)14-15-40(39,44)30(22-37)35(45)46-2/h3-7,9-12,26,30,33,36,41H,8,13-24H2,1-2H3/b25-3-/t26-,30-,33-,36-,37+,38+,39+,40+/m0/s1	N/A	1	Positive	N/A	Isolated	614.3621	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
arbophyllidine.mgf	*..*	Arbophyllidine	277.1699	qTof	LC-ESI	79	C=C([C@@]1(CC[N@@]2C/C1=C/C)[C@@]2([H])C3)C4=C3C5=CC=CC=C5N4	InChI=1S/C19H20N2/c1-3-13-11-21-9-8-19(13)12(2)18-15(10-17(19)21)14-6-4-5-7-16(14)20-18/h3-7,17,20H,2,8-11H2,1H3/b13-3-/t17-,19-/m1/s1	N/A	1	Positive	N/A	Isolated	276.1626	Le Pogam	M+H	N/A	3	N/A	N/A	N/A	N/A	Beniddir/Le Pogam
